data_num,Week,$\mu^c$,$\beta^c$,$\sigma^c$,$Delta^c$,$Omicron^c$,$Policy^c$,$Policy^p$,RI,label,beta,gamma,R0,Re,growth_rate,doubling_time,sir_fit_r2,sir_residual,sir_rel_residual,Re_trend,peak_estimate,initial_cases,final_cases,case_ratio,sir_reliable,policy_mean_H2_Testing policy,policy_start_H2_Testing policy,policy_end_H2_Testing policy,policy_slope_H2_Testing policy,policy_mean_H3_Contact tracing,policy_start_H3_Contact tracing,policy_end_H3_Contact tracing,policy_slope_H3_Contact tracing,policy_mean_StringencyIndex_Average,policy_start_StringencyIndex_Average,policy_end_StringencyIndex_Average,policy_slope_StringencyIndex_Average,policy_mean_E2_Debt/contract relief,policy_start_E2_Debt/contract relief,policy_end_E2_Debt/contract relief,policy_slope_E2_Debt/contract relief,policy_mean_E1_Income support,policy_start_E1_Income support,policy_end_E1_Income support,policy_slope_E1_Income support,policy_mean_C7M_Restrictions on internal movement,policy_start_C7M_Restrictions on internal movement,policy_end_C7M_Restrictions on internal movement,policy_slope_C7M_Restrictions on internal movement,policy_mean_C8EV_International travel controls,policy_start_C8EV_International travel controls,policy_end_C8EV_International travel controls,policy_slope_C8EV_International travel controls,policy_mean_H1_Public information campaigns,policy_start_H1_Public information campaigns,policy_end_H1_Public information campaigns,policy_mean_C3M_Cancel public events,policy_start_C3M_Cancel public events,policy_end_C3M_Cancel public events,policy_slope_C3M_Cancel public events,policy_mean_C4M_Restrictions on gatherings,policy_start_C4M_Restrictions on gatherings,policy_end_C4M_Restrictions on gatherings,policy_slope_C4M_Restrictions on gatherings,policy_mean_C1M_School closing,policy_start_C1M_School closing,policy_end_C1M_School closing,policy_slope_C1M_School closing,policy_mean_C6M_Stay at home requirements,policy_start_C6M_Stay at home requirements,policy_end_C6M_Stay at home requirements,policy_slope_C6M_Stay at home requirements,policy_mean_C2M_Workplace closing,policy_start_C2M_Workplace closing,policy_end_C2M_Workplace closing,policy_slope_C2M_Workplace closing,policy_mean_H7_Vaccination policy,policy_start_H7_Vaccination policy,policy_end_H7_Vaccination policy,policy_slope_H7_Vaccination policy,growth_rate_mean,growth_rate_max
32,5,0.3763,-0.0249,0.2225,0,0,0.7192,0.4352,-0.0083724861963207,0,0.0964,0.1928,0.5,0.5,-0.0964,7.2,0.3599,0.2,0.0125,-0.0409,119.2,119,17,0.146,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,62.0409523809524,55.56,75.93,1.2625584415584412,0.5238095238095238,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,2.0,0.06363636363636363,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.2857142857142856,2.0,3.0,0.05844155844155844,3.0,3.0,3.0,0.0,1.3333333333333333,1.0,2.0,0.06363636363636363,1.2857142857142858,1.0,2.0,0.05844155844155843,0.0,0.0,0.0,0.0,-0.026744996408418903,0.06778962384531224
33,6,0.4708,-0.0274,0.2507,0,0,0.7024,0.4352,-0.0083570631468138,0,0.144,0.2,0.72,0.72,-0.056,12.4,0.6114,-8.2,-0.4938,-0.0639,73.0,73,15,0.211,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,63.01095238095239,55.56,75.93,1.3503506493506512,0.5714285714285714,0.0,1.0,0.07012987012987013,0.0,0.0,0.0,0.0,1.380952380952381,1.0,2.0,0.06753246753246753,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.3333333333333335,2.0,3.0,0.06363636363636366,3.0,3.0,3.0,0.0,1.380952380952381,1.0,2.0,0.06753246753246753,1.3333333333333333,1.0,2.0,0.06363636363636363,0.0,0.0,0.0,0.0,-0.03272086213354132,0.06778962384531224
34,0,0.4403,-0.0267,0.2458,0,0,0.6856,0.4352,-0.008366574091526,0,0.1654,0.1834,0.902,0.902,-0.018,38.4,0.1016,-16.7,-1.4365,-0.0671,64.4,39,10,0.264,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,63.980952380952395,55.56,75.93,1.4116883116883117,0.6190476190476191,0.0,1.0,0.06753246753246754,0.0,0.0,0.0,0.0,1.4285714285714286,1.0,2.0,0.07012987012987014,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.380952380952381,2.0,3.0,0.06753246753246755,3.0,3.0,3.0,0.0,1.4285714285714286,1.0,2.0,0.07012987012987014,1.380952380952381,1.0,2.0,0.06753246753246753,0.0,0.0,0.0,0.0,-0.034341748177262196,0.06778962384531224
35,1,0.4211,-0.0302,0.2561,0,0,0.6671,0.4352,-0.0084239904158973,0,0.139,0.1603,0.867,0.867,-0.0212,32.6,0.1171,-14.7,-1.3909,-0.0599,64.4,37,9,0.251,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,64.95095238095239,55.56,75.93,1.4465714285714288,0.6666666666666666,0.0,1.0,0.06363636363636363,0.047619047619047616,0.0,1.0,0.012987012987012984,1.4761904761904763,1.0,2.0,0.07142857142857144,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.4285714285714284,2.0,3.0,0.0701298701298701,3.0,3.0,3.0,0.0,1.4761904761904763,1.0,2.0,0.07142857142857144,1.4285714285714286,1.0,2.0,0.07012987012987014,0.0,0.0,0.0,0.0,-0.03337332643925454,0.06778962384531224
36,2,0.4024,-0.033,0.2639,0,0,0.6486,0.4352,-0.008527496745782,0,0.1244,0.1725,0.721,0.721,-0.0481,14.4,0.5999,-8.7,-0.7573,-0.0522,59.0,50,10,0.205,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,65.9209523809524,55.56,75.93,1.455,0.7142857142857143,0.0,1.0,0.05844155844155845,0.09523809523809523,0.0,1.0,0.02467532467532467,1.5238095238095237,1.0,2.0,0.07142857142857145,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.4761904761904763,2.0,3.0,0.07142857142857147,3.0,3.0,3.0,0.0,1.5238095238095237,1.0,2.0,0.07142857142857145,1.4761904761904763,1.0,2.0,0.07142857142857144,0.0,0.0,0.0,0.0,-0.032884019649883876,0.06778962384531224
37,3,0.3868,-0.0357,0.2698,0,0,0.6301,0.4352,-0.0086519314609646,0,0.1114,0.1814,0.614,0.614,-0.07,9.9,0.8273,-3.4,-0.2643,-0.0336,61.2,61,11,0.189,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,66.8909523809524,55.56,75.93,1.436974025974027,0.7619047619047619,0.0,1.0,0.05194805194805195,0.14285714285714285,0.0,1.0,0.03506493506493506,1.5714285714285714,1.0,2.0,0.07012987012987013,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.5238095238095237,2.0,3.0,0.07142857142857147,3.0,3.0,3.0,0.0,1.5714285714285714,1.0,2.0,0.07012987012987013,1.5238095238095237,1.0,2.0,0.07142857142857145,0.0,0.0,0.0,0.0,-0.035272817674371584,0.06778962384531224
38,4,0.3698,-0.0355,0.2677,0,0,0.6116,0.4352,-0.0088011319392794,0,0.1016,0.1831,0.555,0.555,-0.0815,8.5,0.882,0.0,0.0003,-0.0219,63.5,63,12,0.193,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,67.8609523809524,55.56,75.93,1.3924935064935073,0.8095238095238095,0.0,1.0,0.04415584415584416,0.19047619047619047,0.0,1.0,0.04415584415584414,1.619047619047619,1.0,2.0,0.06753246753246753,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.5714285714285716,2.0,3.0,0.07012987012987015,3.0,3.0,3.0,0.0,1.619047619047619,1.0,2.0,0.06753246753246753,1.5714285714285714,1.0,2.0,0.07012987012987013,0.0,0.0,0.0,0.0,-0.04100555982426843,0.06778962384531224
39,5,0.3434,-0.0356,0.2678,0,0,0.5931,0.4352,-0.0088472562796375,0,0.0995,0.2,0.498,0.498,-0.1005,6.9,0.9494,-0.4,-0.0357,-0.0079,69.6,69,8,0.127,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,68.83095238095241,55.56,75.93,1.321558441558442,0.8571428571428571,0.0,1.0,0.03506493506493507,0.23809523809523808,0.0,1.0,0.051948051948051945,1.6666666666666667,1.0,2.0,0.06363636363636363,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.619047619047619,2.0,3.0,0.06753246753246753,3.0,3.0,3.0,0.0,1.6666666666666667,1.0,2.0,0.06363636363636363,1.619047619047619,1.0,2.0,0.06753246753246753,0.0,0.0,0.0,0.0,-0.048764909403518804,0.06778962384531224
40,6,0.3074,-0.03,0.2314,0,0,0.5745,0.4352,-0.0089197334651681,0,0.1063,0.1677,0.634,0.634,-0.0615,11.3,0.6281,-4.0,-0.459,-0.0021,57.7,39,7,0.188,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,69.93285714285716,55.56,78.7,1.260142857142857,0.9047619047619048,0.0,1.0,0.02467532467532468,0.2857142857142857,0.0,1.0,0.05844155844155843,1.7142857142857142,1.0,2.0,0.05844155844155845,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.7142857142857144,2.0,4.0,0.07662337662337664,3.0,3.0,3.0,0.0,1.7142857142857142,1.0,2.0,0.05844155844155845,1.6666666666666667,1.0,2.0,0.06363636363636363,0.0,0.0,0.0,0.0,-0.056402770622700264,0.05606240519683679
41,0,0.2879,-0.0319,0.2375,0,0,0.556,0.4352,-0.0088183791071163,0,0.098,0.1948,0.503,0.503,-0.0968,7.2,0.8939,-4.9,-1.2983,0.0046,56.9,52,2,0.051,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,71.03476190476192,55.56,78.7,1.1686753246753265,0.9523809523809523,0.0,1.0,0.012987012987013009,0.3333333333333333,0.0,1.0,0.06363636363636363,1.7619047619047619,1.0,2.0,0.05194805194805195,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.8095238095238093,2.0,4.0,0.08311688311688313,3.0,3.0,3.0,0.0,1.7619047619047619,1.0,2.0,0.05194805194805195,1.7142857142857142,1.0,2.0,0.05844155844155845,0.0,0.0,0.0,0.0,-0.062048297720373714,0.04228379450448854
42,1,0.2722,-0.0332,0.2408,0,0,0.5375,0.4352,-0.0089291944361318,0,0.0687,0.2,0.343,0.343,-0.1313,5.3,0.9073,-1.7,-0.3349,0.0159,79.8,79,4,0.05,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,72.31333333333335,55.56,82.41,1.0953376623376627,1.0,1.0,1.0,0.0,0.38095238095238093,0.0,1.0,0.06753246753246753,1.8095238095238095,1.0,2.0,0.044155844155844164,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.9047619047619047,2.0,4.0,0.08701298701298703,3.0,3.0,3.0,0.0,1.8095238095238095,1.0,2.0,0.044155844155844164,1.8095238095238095,1.0,3.0,0.0649350649350649,0.0,0.0,0.0,0.0,-0.06488162641479274,0.027724561482551396
43,2,0.3563,-0.0405,0.2806,0,0,0.519,0.4352,-0.0088575587689866,0,0.0896,0.2,0.448,0.448,-0.1104,6.3,0.966,-1.5,-0.2849,0.0067,52.1,52,4,0.08,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,73.59190476190479,55.56,82.41,0.9871298701298716,1.0,1.0,1.0,0.0,0.42857142857142855,0.0,1.0,0.07012987012987014,1.8571428571428572,1.0,2.0,0.03506493506493507,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,4.0,0.08831168831168834,3.0,3.0,3.0,0.0,1.8571428571428572,1.0,2.0,0.03506493506493507,1.9047619047619047,1.0,3.0,0.06883116883116884,0.0,0.0,0.0,0.0,-0.06513712189268521,0.022359156446809858
44,3,0.3306,-0.0367,0.258,0,0,0.5005,0.4325,-0.0089022912688787,0,0.0925,0.2,0.463,0.463,-0.1075,6.4,0.9604,-0.2,-0.0276,0.0016,44.3,44,5,0.11,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,74.87047619047621,55.56,82.41,0.8440519480519489,1.0,1.0,1.0,0.0,0.47619047619047616,0.0,1.0,0.07142857142857142,1.9047619047619047,1.0,2.0,0.024675324675324677,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0952380952380953,2.0,4.0,0.08701298701298703,3.0,3.0,3.0,0.0,1.9047619047619047,1.0,2.0,0.024675324675324677,2.0,1.0,3.0,0.07012987012987015,0.0,0.0,0.0,0.0,-0.06357016503940166,0.040486356711908346
45,4,0.2956,-0.0332,0.2387,0,0,0.4819,0.4299,-0.0089083656689056,0,0.089,0.2,0.445,0.445,-0.111,6.2,0.9288,-0.3,-0.0519,-0.0027,43.6,43,4,0.1,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,76.14904761904764,55.56,82.41,0.6661038961038948,1.0,1.0,1.0,0.0,0.5238095238095238,0.0,1.0,0.07142857142857142,1.9523809523809523,1.0,2.0,0.012987012987012962,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.1904761904761907,2.0,4.0,0.08311688311688309,3.0,3.0,3.0,0.0,1.9523809523809523,1.0,2.0,0.012987012987012962,2.0952380952380953,1.0,3.0,0.06883116883116885,0.0,0.0,0.0,0.0,-0.06093433126573421,0.040486356711908346
46,5,0.2659,-0.0303,0.2244,0,0,0.4634,0.4272,-0.008938245155567,0,0.0797,0.2,0.399,0.399,-0.1203,5.8,0.708,0.1,0.0211,-0.0024,48.9,48,4,0.091,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,77.42761904761907,69.44,82.41,0.45328571428571385,1.0,1.0,1.0,0.0,0.5714285714285714,0.0,1.0,0.07012987012987013,2.0,2.0,2.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.2857142857142856,2.0,4.0,0.07662337662337662,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,2.1904761904761907,1.0,3.0,0.06493506493506497,0.0,0.0,0.0,0.0,-0.057564962873780816,0.040486356711908346
47,6,0.381,-0.0376,0.259,0,0,0.4493,0.4246,-0.008007975360083,0,0.0957,0.2,0.479,0.479,-0.1043,6.6,0.9339,0.5,0.0864,-0.0026,30.8,30,4,0.135,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,78.04523809523812,75.93,82.41,0.4038831168831172,1.0,1.0,1.0,0.0,0.6190476190476191,0.0,1.0,0.06753246753246754,2.0,2.0,2.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.380952380952381,3.0,4.0,0.06753246753246753,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,2.2857142857142856,2.0,3.0,0.05844155844155844,0.0,0.0,0.0,0.0,-0.0533225941332716,0.040486356711908346
48,0,0.3993,-0.0397,0.2713,0,0,0.4352,0.4219,-0.0060138132358127,0,0.0983,0.2,0.491,0.491,-0.1017,6.8,0.9685,-1.1,-0.3552,-0.0076,25.2,25,2,0.083,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,78.35380952380955,75.93,82.41,0.43035064935064915,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.06363636363636363,2.0,2.0,2.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.4285714285714284,3.0,4.0,0.07012987012987015,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,2.3333333333333335,2.0,3.0,0.06363636363636366,0.0,0.0,0.0,0.0,-0.04805201962480843,0.040486356711908346
49,1,0.3218,-0.0317,0.2198,0,0,0.4352,0.4193,-0.0035745782534643,0,0.0981,0.2,0.491,0.491,-0.1019,6.8,0.9504,-0.9,-0.2751,-0.0042,23.3,23,2,0.089,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,78.66238095238097,75.93,82.41,0.4484025974025977,1.0,1.0,1.0,0.0,0.7142857142857143,0.0,1.0,0.05844155844155845,2.0,2.0,2.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.4761904761904763,3.0,4.0,0.07142857142857147,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,2.380952380952381,2.0,3.0,0.06753246753246755,0.0,0.0,0.0,0.0,-0.041731994649500684,0.040486356711908346
50,2,0.2874,-0.0283,0.1979,0,0,0.4352,0.4166,-0.0010867541092465,1,0.0982,0.2,0.491,0.491,-0.1018,6.8,0.93,-0.8,-0.2851,-0.0088,21.2,21,1,0.087,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,78.97095238095241,75.93,82.41,0.4580389610389604,1.0,1.0,1.0,0.0,0.7619047619047619,0.0,1.0,0.05194805194805195,2.0,2.0,2.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.5238095238095237,3.0,4.0,0.07142857142857144,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,2.4285714285714284,2.0,3.0,0.0701298701298701,0.0,0.0,0.0,0.0,-0.03383815661337247,0.05276145005272527
51,3,0.2562,-0.023,0.1627,0,0,0.4352,0.414,0.0017325170092394,1,0.099,0.1888,0.525,0.525,-0.0898,7.7,0.9417,0.8,0.1759,-0.0123,15.6,15,3,0.202,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,79.27952380952384,75.93,82.41,0.45925974025973976,1.0,1.0,1.0,0.0,0.8095238095238095,0.0,1.0,0.04415584415584416,2.0,2.0,2.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.5714285714285716,3.0,4.0,0.07012987012987013,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,2.4761904761904763,2.0,3.0,0.07142857142857147,0.0,0.0,0.0,0.0,-0.023315627745305333,0.11212204760658391
52,4,0.2348,-0.0236,0.1656,0,0,0.4352,0.4114,0.0055305058297679,2,0.0988,0.2,0.494,0.494,-0.1012,6.8,0.9296,-1.0,-0.4441,-0.0173,17.2,17,1,0.069,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,79.58809523809526,75.93,82.41,0.4520649350649351,1.0,1.0,1.0,0.0,0.8571428571428571,0.0,1.0,0.03506493506493507,2.0,2.0,2.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.619047619047619,3.0,4.0,0.06753246753246761,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,2.5238095238095237,2.0,3.0,0.07142857142857147,0.0,0.0,0.0,0.0,-0.01013545531150754,0.17463459311878518
53,5,0.2085,-0.0211,0.1501,0,0,0.4352,0.4196,0.0099714133736332,2,0.0984,0.1956,0.503,0.503,-0.0972,7.1,0.9329,-0.9,-0.4484,-0.0171,13.3,13,1,0.07,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,79.89666666666669,75.93,82.41,0.4364545454545453,1.0,1.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.02467532467532468,2.0,2.0,2.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.6666666666666665,3.0,4.0,0.06363636363636362,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,2.5714285714285716,2.0,3.0,0.07012987012987015,0.0,0.0,0.0,0.0,0.0034997138867013536,0.19674296582713985
54,6,0.1823,-0.0189,0.1345,0,0,0.4352,0.4279,0.0140668346338826,2,0.1093,0.1807,0.605,0.605,-0.0714,9.7,0.7433,-1.2,-0.5765,-0.0112,11.3,8,1,0.1,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,79.76428571428575,75.93,73.15,0.29216883116882925,1.0,1.0,1.0,0.0,0.9523809523809523,0.0,1.0,0.012987012987013009,1.9523809523809523,2.0,1.0,-0.012987012987012998,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.7142857142857144,3.0,4.0,0.05844155844155843,3.0,3.0,3.0,0.0,1.9523809523809523,2.0,1.0,-0.012987012987012998,2.619047619047619,2.0,3.0,0.06753246753246753,0.0,0.0,0.0,0.0,0.014698993721080713,0.19674296582713985
55,0,0.1724,-0.0181,0.1322,0,0,0.4352,0.4361,0.0158687754794316,2,0.0983,0.1886,0.521,0.521,-0.0904,7.7,0.8543,0.4,0.1185,-0.0052,11.8,10,2,0.181,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,79.63190476190479,75.93,73.15,0.15149350649350693,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.9047619047619047,2.0,1.0,-0.024675324675324684,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.761904761904762,3.0,4.0,0.051948051948051986,3.0,3.0,3.0,0.0,1.9047619047619047,2.0,1.0,-0.024675324675324684,2.6666666666666665,2.0,3.0,0.06363636363636364,0.0,0.0,0.0,0.0,0.023281285406701904,0.19674296582713985
56,1,0.156,-0.0179,0.1311,0,0,0.4352,0.4444,0.0193786233327863,2,0.0986,0.2,0.493,0.493,-0.1014,6.8,0.8848,-0.6,-0.3175,-0.0114,12.4,12,1,0.074,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,78.08857142857144,75.93,43.52,-0.37037662337662275,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.8095238095238095,2.0,0.0,-0.048051948051948075,3.0,3.0,3.0,0.0,2.0,2.0,2.0,1.9523809523809523,2.0,1.0,-0.012987012987012998,3.619047619047619,3.0,0.0,-0.007792207792207764,3.0,3.0,3.0,0.0,1.8095238095238095,2.0,0.0,-0.048051948051948075,2.6666666666666665,2.0,2.0,0.04545454545454547,0.0,0.0,0.0,0.0,0.03345253015424167,0.19674296582713985
57,2,0.1379,-0.0167,0.1248,0,0,0.4352,0.4527,0.0248304123486198,2,0.0976,0.2,0.488,0.488,-0.1024,6.8,0.6347,-0.7,-0.3531,-0.0176,13.2,13,1,0.07,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,76.5452380952381,75.93,43.52,-0.8501558441558402,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.7142857142857142,2.0,0.0,-0.0688311688311688,3.0,3.0,3.0,0.0,2.0,2.0,2.0,1.9047619047619047,2.0,1.0,-0.024675324675324684,3.4761904761904763,3.0,0.0,-0.0636363636363636,3.0,3.0,3.0,0.0,1.7142857142857142,2.0,0.0,-0.0688311688311688,2.6666666666666665,2.0,2.0,0.027272727272727306,0.0,0.0,0.0,0.0,0.05134797550659428,0.3272322172225015
58,3,0.1166,-0.0141,0.106,0,0,0.4334,0.4636,0.0362818567974698,2,0.0986,0.2,0.493,0.493,-0.1014,6.8,0.686,-0.4,-0.2097,-0.0199,10.8,10,1,0.085,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,75.00190476190477,75.93,43.52,-1.2878441558441542,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.619047619047619,2.0,0.0,-0.087012987012987,3.0,3.0,3.0,0.0,2.0,2.0,2.0,1.8571428571428572,2.0,1.0,-0.035064935064935056,3.3333333333333335,3.0,0.0,-0.1155844155844156,3.0,3.0,3.0,0.0,1.619047619047619,2.0,0.0,-0.087012987012987,2.6666666666666665,2.0,2.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.08006158498552705,0.5402327414952977
59,4,0.1002,-0.0114,0.0885,0,0,0.4317,0.4745,0.0460783992105914,2,0.0997,0.2,0.499,0.499,-0.1003,6.9,0.925,-0.0,-0.0158,-0.0239,7.7,7,1,0.115,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,73.45857142857143,75.93,43.52,-1.6834415584415574,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.5238095238095237,2.0,0.0,-0.10259740259740252,3.0,3.0,3.0,0.0,2.0,2.0,2.0,1.8095238095238095,2.0,1.0,-0.04415584415584414,3.1904761904761907,3.0,0.0,-0.16363636363636355,3.0,3.0,3.0,0.0,1.5238095238095237,2.0,0.0,-0.10259740259740252,2.6666666666666665,2.0,2.0,-0.009090909090909134,0.0,0.0,0.0,0.0,0.11661489721478106,0.6849701763868256
60,5,0.0903,-0.0103,0.0834,0,0,0.4299,0.4854,0.0549195078593023,2,0.0997,0.2,0.499,0.499,-0.1003,6.9,0.9115,0.0,0.0226,-0.0163,7.1,7,1,0.124,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,71.91523809523808,78.7,43.52,-2.0369480519480505,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.4285714285714286,2.0,0.0,-0.1155844155844156,3.0,3.0,3.0,0.0,2.0,2.0,2.0,1.7619047619047619,2.0,1.0,-0.051948051948051875,3.0476190476190474,4.0,0.0,-0.20779220779220775,3.0,3.0,3.0,0.0,1.4285714285714286,2.0,0.0,-0.1155844155844156,2.6666666666666665,2.0,2.0,-0.02727272727272722,0.0,0.0,0.0,0.0,0.15355306725601067,0.6849701763868256
61,6,0.1034,-0.0007,0.129,0,0,0.4281,0.4963,0.0471419847135053,2,0.1119,0.1054,1.061,1.061,0.0065,107.2,-0.0024,10.1,0.6839,0.113,14.4,3,13,3.26,0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,70.24,78.7,43.52,-2.3087922077922074,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.3333333333333333,2.0,0.0,-0.12597402597402596,3.0,3.0,3.0,0.0,2.0,2.0,2.0,1.7142857142857142,2.0,1.0,-0.05844155844155843,2.857142857142857,4.0,0.0,-0.23376623376623384,3.0,3.0,3.0,0.0,1.3333333333333333,2.0,0.0,-0.12597402597402596,2.6666666666666665,2.0,2.0,-0.04545454545454543,0.0,0.0,0.0,0.0,0.18339489165495268,0.6849701763868256
62,0,0.1429,0.0091,0.2154,0,0,0.4264,0.5072,0.0298204461923605,2,0.1159,0.1017,1.14,1.14,0.0143,48.6,-0.0241,19.0,0.7069,0.3481,28.4,5,25,4.193,0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,68.5647619047619,82.41,43.52,-2.5349480519480503,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.2380952380952381,2.0,0.0,-0.13376623376623373,3.0,3.0,3.0,0.0,2.0,2.0,2.0,1.6666666666666667,2.0,1.0,-0.06363636363636357,2.6666666666666665,4.0,0.0,-0.2545454545454546,3.0,3.0,3.0,0.0,1.2380952380952381,2.0,0.0,-0.13376623376623373,2.6666666666666665,3.0,2.0,-0.06363636363636362,0.0,0.0,0.0,0.0,0.20220939398613116,0.6849701763868256
63,1,0.1806,0.0212,0.2854,0,0,0.4246,0.5168,0.0193116469533071,2,0.1377,0.0814,1.692,1.692,0.0563,12.3,0.1783,19.1,0.5714,0.5672,45.1,4,32,6.094,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,66.71285714285713,82.41,43.52,-2.6624155844155832,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.1428571428571428,2.0,0.0,-0.13896103896103895,3.0,3.0,3.0,0.0,2.0,2.0,2.0,1.619047619047619,2.0,1.0,-0.06753246753246753,2.4761904761904763,4.0,0.0,-0.2701298701298701,3.0,3.0,3.0,0.0,1.1428571428571428,2.0,0.0,-0.13896103896103895,2.619047619047619,3.0,2.0,-0.06753246753246755,0.0,0.0,0.0,0.0,0.21035372969721142,0.6849701763868256
