data_num,policy_mean_StringencyIndex_Average,policy_slope_StringencyIndex_Average,policy_start_StringencyIndex_Average,policy_end_StringencyIndex_Average,policy_mean_H7_Vaccination policy,policy_slope_H7_Vaccination policy,policy_start_H7_Vaccination policy,policy_end_H7_Vaccination policy,policy_mean_H1_Public information campaigns,policy_start_H1_Public information campaigns,policy_end_H1_Public information campaigns,policy_mean_C4M_Restrictions on gatherings,policy_slope_C4M_Restrictions on gatherings,policy_start_C4M_Restrictions on gatherings,policy_end_C4M_Restrictions on gatherings,policy_mean_C2M_Workplace closing,policy_slope_C2M_Workplace closing,policy_start_C2M_Workplace closing,policy_end_C2M_Workplace closing,policy_mean_C1M_School closing,policy_slope_C1M_School closing,policy_start_C1M_School closing,policy_end_C1M_School closing,policy_mean_C3M_Cancel public events,policy_slope_C3M_Cancel public events,policy_start_C3M_Cancel public events,policy_end_C3M_Cancel public events,policy_mean_E1_Income support,policy_slope_E1_Income support,policy_start_E1_Income support,policy_end_E1_Income support,policy_mean_C8EV_International travel controls,policy_slope_C8EV_International travel controls,policy_start_C8EV_International travel controls,policy_end_C8EV_International travel controls,growth_rate_mean,growth_rate_max
69,55.60142857142858,-2.366584415584416,82.41,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.3333333333333333,-0.2545454545454545,4.0,0.0,2.3333333333333335,-0.06363636363636367,3.0,2.0,3.0,0.0,3.0,3.0,1.3333333333333333,-0.06363636363636362,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.1981094633635085,0.6849701763868256
70,53.74952380952381,-2.1405064935064937,82.41,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.1428571428571428,-0.23376623376623382,4.0,0.0,2.2857142857142856,-0.05844155844155842,3.0,2.0,3.0,0.0,3.0,3.0,1.2857142857142858,-0.058441558441558406,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.20525111766155385,0.6849701763868256
71,51.89761904761905,-1.8639220779220775,82.41,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.9523809523809523,-0.20779220779220783,4.0,0.0,2.238095238095238,-0.051948051948051875,3.0,2.0,3.0,0.0,3.0,3.0,1.2380952380952381,-0.05194805194805192,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.21408903401618243,0.6849701763868256
72,50.04571428571429,-1.5368311688311687,82.41,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.7619047619047619,-0.17662337662337663,4.0,0.0,2.1904761904761907,-0.04415584415584417,3.0,2.0,3.0,0.0,3.0,3.0,1.1904761904761905,-0.044155844155844136,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.22070865962486055,0.6849701763868256
73,48.19380952380952,-1.1592337662337664,82.41,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.5714285714285714,-0.1402597402597403,4.0,0.0,2.142857142857143,-0.03506493506493506,3.0,2.0,3.0,0.0,3.0,3.0,1.1428571428571428,-0.0350649350649351,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.2229757861836612,0.6849701763868256
74,46.341904761904765,-0.7311298701298697,73.15,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.38095238095238093,-0.09870129870129869,4.0,0.0,2.0952380952380953,-0.02467532467532467,3.0,2.0,3.0,0.0,3.0,3.0,1.0952380952380953,-0.024675324675324694,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.2224047038788591,0.6849701763868256
75,44.93095238095238,-0.38480519480519454,73.15,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.19047619047619047,-0.05194805194805198,4.0,0.0,2.0476190476190474,-0.012987012987012951,3.0,2.0,3.0,0.0,3.0,3.0,1.0476190476190477,-0.012987012987013017,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.22298511207353544,0.6849701763868256
76,43.519999999999996,-1.1630472303084062e-16,43.52,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.22741363505291876,0.6849701763868256
77,43.519999999999996,-1.1630472303084062e-16,43.52,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.23341048715224028,0.6849701763868256
78,43.519999999999996,-1.1630472303084062e-16,43.52,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.23390146443575818,0.6849701763868256
79,43.519999999999996,-1.1630472303084062e-16,43.52,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.22228742279450495,0.6849701763868256
80,43.519999999999996,-1.1630472303084062e-16,43.52,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.19847046921467934,0.6784303969311637
81,43.519999999999996,-1.1630472303084062e-16,43.52,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.16964100895113887,0.5340728506202841
82,43.519999999999996,-1.1630472303084062e-16,43.52,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.1451205906769038,0.337542740176378
83,43.519999999999996,-1.1630472303084062e-16,43.52,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.13042814471879452,0.337542740176378
84,43.519999999999996,-1.1630472303084062e-16,43.52,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.1254644621549606,0.337542740176378
85,43.519999999999996,-1.1630472303084062e-16,43.52,43.52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.12699611913787848,0.337542740176378
86,43.343333333333334,-0.04818181818181846,43.52,39.81,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.9523809523809526,-0.012987012987012986,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.1319262090326919,0.337542740176378
87,43.166666666666664,-0.09154545454545539,43.52,39.81,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.9047619047619047,-0.02467532467532468,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.13825959743351085,0.337542740176378
88,42.989999999999995,-0.13009090909090876,43.52,39.81,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.857142857142857,-0.035064935064935056,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.14403805787239968,0.337542740176378
89,42.81333333333333,-0.16381818181818128,43.52,39.81,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.8095238095238093,-0.04415584415584409,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.14679423304623346,0.337542740176378
90,42.63666666666666,-0.19272727272727316,43.52,39.81,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.761904761904762,-0.05194805194805187,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.1446915382839335,0.337542740176378
91,42.459999999999994,-0.21681818181818158,43.52,39.81,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.7142857142857144,-0.05844155844155842,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.13785128662380086,0.337542740176378
92,42.283333333333324,-0.23609090909090924,43.52,39.81,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.6666666666666665,-0.06363636363636362,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.12810314169869713,0.337542740176378
93,42.106666666666655,-0.25054545454545496,43.52,39.81,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.619047619047619,-0.06753246753246755,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.11750420741016815,0.337542740176378
94,41.929999999999986,-0.2601818181818181,43.52,39.81,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.5714285714285716,-0.07012987012987013,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.10725604643120884,0.337542740176378
95,42.48095238095238,-0.0665584415584419,43.52,55.09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.19047619047619047,0.05194805194805194,0.0,4.0,2.0,0.0,2.0,2.0,2.5238095238095237,-0.07142857142857136,3.0,2.0,1.0476190476190477,0.012987012987012997,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.09763499216578098,0.337542740176378
96,43.03190476190476,0.11203896103896177,43.52,55.09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.38095238095238093,0.09870129870129868,0.0,4.0,2.0,0.0,2.0,2.0,2.4761904761904763,-0.07142857142857136,3.0,2.0,1.0952380952380953,0.024675324675324677,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.08816674019642212,0.337542740176378
97,43.58285714285715,0.27561038961038986,43.52,55.09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.5714285714285714,0.14025974025974025,0.0,4.0,2.0,0.0,2.0,2.0,2.4285714285714284,-0.07012987012987004,3.0,2.0,1.1428571428571428,0.03506493506493506,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.07784653522865666,0.337542740176378
98,44.13380952380953,0.42415584415584406,43.52,55.09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.7619047619047619,0.17662337662337657,0.0,4.0,2.0,0.0,2.0,2.0,2.380952380952381,-0.06753246753246747,3.0,2.0,1.1904761904761905,0.04415584415584417,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.06613534118071522,0.337542740176378
99,44.68476190476191,0.5576753246753239,43.52,55.09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.9523809523809523,0.20779220779220778,0.0,4.0,2.0,0.0,2.0,2.0,2.3333333333333335,-0.06363636363636367,3.0,2.0,1.2380952380952381,0.051948051948051945,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.05428660233924644,0.2963378670289789
100,45.2357142857143,0.6761688311688312,43.52,55.09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.1428571428571428,0.23376623376623373,0.0,4.0,2.0,0.0,2.0,2.0,2.2857142857142856,-0.05844155844155842,3.0,2.0,1.2857142857142858,0.05844155844155843,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.04508629566243792,0.1848141512104881
101,45.786666666666676,0.7796363636363635,43.52,55.09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.3333333333333333,0.2545454545454545,0.0,4.0,2.0,0.0,2.0,2.0,2.238095238095238,-0.051948051948051875,3.0,2.0,1.3333333333333333,0.06363636363636363,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.04074587425188544,0.10313142681600007
102,46.33761904761906,0.8680779220779218,43.52,55.09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.5238095238095237,0.2701298701298701,0.0,4.0,2.0,0.0,2.0,2.0,2.1904761904761907,-0.04415584415584417,3.0,2.0,1.380952380952381,0.06753246753246753,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.04138054398654715,0.10313142681600007
103,46.88857142857144,0.9414935064935066,43.52,55.09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.7142857142857142,0.28051948051948056,0.0,4.0,2.0,0.0,2.0,2.0,2.142857142857143,-0.03506493506493506,3.0,2.0,1.4285714285714286,0.07012987012987014,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0457119862119831,0.11010435359550198
104,47.43952380952382,0.9998831168831167,43.52,55.09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.9047619047619047,0.2857142857142857,0.0,4.0,2.0,0.0,2.0,2.0,2.0952380952380953,-0.02467532467532467,3.0,2.0,1.4761904761904763,0.07142857142857144,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.052415860004883005,0.16485086963104603
105,47.90238095238096,1.019220779220779,43.52,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0952380952380953,0.2857142857142857,0.0,4.0,2.0,0.0,2.0,2.0,2.0476190476190474,-0.012987012987012951,3.0,2.0,1.5238095238095237,0.07142857142857145,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.06028539332804993,0.21483780780036763
106,48.365238095238105,1.0259350649350656,39.81,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.2857142857142856,0.2805194805194805,0.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.5714285714285714,0.07012987012987013,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.06797180746352598,0.22603641663430768
107,49.004761904761914,0.9670259740259741,39.81,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.4761904761904763,0.27012987012987016,0.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.619047619047619,0.06753246753246753,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.07446272018641677,0.22603641663430768
108,49.644285714285715,0.8906753246753241,39.81,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.6666666666666665,0.2545454545454545,0.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.6666666666666667,0.06363636363636363,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.07953441417850347,0.22603641663430768
109,50.28380952380952,0.796883116883117,39.81,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.857142857142857,0.2337662337662338,0.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.7142857142857142,0.05844155844155845,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.08338574318562224,0.22603641663430768
110,50.92333333333334,0.685649350649351,39.81,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0476190476190474,0.2077922077922078,0.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.7619047619047619,0.05194805194805195,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.08613998958327686,0.22603641663430768
111,51.56285714285715,0.5569740259740259,39.81,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.238095238095238,0.17662337662337663,0.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.8095238095238095,0.044155844155844164,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.08788804382340958,0.22603641663430768
112,52.20238095238095,0.4108571428571429,39.81,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.4285714285714284,0.14025974025974028,0.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.8571428571428572,0.03506493506493507,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.08895814569711007,0.22603641663430768
113,52.841904761904765,0.24729870129870127,39.81,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.619047619047619,0.09870129870129872,0.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.9047619047619047,0.024675324675324677,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.08991915390120078,0.22603641663430768
114,53.48142857142858,0.06629870129870163,39.81,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.8095238095238093,0.051948051948052035,0.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.9523809523809523,0.012987012987012962,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.09126999363657881,0.22603641663430768
115,54.12095238095239,-0.13214285714285715,55.09,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.09307193778169973,0.22603641663430768
116,54.03285714285715,-0.12974025974025838,55.09,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.09481482054186917,0.22603641663430768
117,53.94476190476191,-0.1249350649350653,55.09,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.09566024758816545,0.22603641663430768
118,53.85666666666667,-0.11772727272727421,55.09,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.09486854563822036,0.22603641663430768
119,53.768571428571434,-0.10811688311688264,55.09,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.09210831124674898,0.22603641663430768
120,53.68047619047619,-0.09610389610389619,55.09,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.08762681936053446,0.22603641663430768
121,53.59238095238096,-0.08168831168831257,55.09,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.08238482070689909,0.22603641663430768
122,53.50428571428572,-0.06487012987012983,55.09,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.07772734346555381,0.22603641663430768
123,53.41619047619048,-0.0456493506493508,55.09,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.07424055940057614,0.22603641663430768
124,53.328095238095244,-0.024025974025973715,55.09,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.07090511883008105,0.22603641663430768
125,53.239999999999995,7.814553387872536e-16,53.24,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.06613214492149032,0.22603641663430768
126,53.239999999999995,7.814553387872536e-16,53.24,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.05974216696207361,0.22603641663430768
127,53.239999999999995,7.814553387872536e-16,53.24,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.052977292547666664,0.20136867735438058
128,53.239999999999995,7.814553387872536e-16,53.24,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.046556623114949056,0.1651340891429147
129,53.41619047619048,0.048051948051947735,53.24,56.94,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0476190476190474,0.012987012987012986,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.04017925464563815,0.12886726444117994
130,53.59238095238096,0.09129870129870156,53.24,56.94,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0952380952380953,0.02467532467532472,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.03429678375669303,0.0920963717027269
131,53.59238095238096,0.08168831168831107,53.24,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0952380952380953,0.02207792207792208,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.030926731880758652,0.08397405393176188
132,53.59238095238096,0.07207792207792187,53.24,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0952380952380953,0.019480519480519518,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.03187420180770093,0.08397405393176188
133,53.59238095238096,0.0624675324675327,53.24,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0952380952380953,0.01688311688311691,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.036919927997582994,0.15585651641108408
134,53.59238095238096,0.05285714285714326,53.24,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0952380952380953,0.014285714285714323,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.04442398375144002,0.21141299318964896
135,53.59238095238096,0.04324675324675224,53.24,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0952380952380953,0.011688311688311734,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.053090815739757276,0.2389276715273168
136,53.59238095238096,0.03363636363636319,53.24,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0952380952380953,0.009090909090909104,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.062259177664422974,0.2389276715273168
137,53.59238095238096,0.02402597402597349,53.24,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0952380952380953,0.006493506493506524,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.07092313571399951,0.2389276715273168
138,53.59238095238096,0.014415584415584748,53.24,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0952380952380953,0.0038961038961039165,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.07780084799560451,0.2389276715273168
139,53.59238095238096,0.004805194805194784,53.24,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0952380952380953,0.0012987012987013182,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.08271072368132175,0.2389276715273168
140,53.59238095238096,-0.0048051948051950665,53.24,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0952380952380953,-0.001298701298701273,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.08704367522007335,0.2389276715273168
141,53.59238095238096,-0.014415584415583705,53.24,53.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0952380952380953,-0.003896103896103876,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.09245218923991406,0.2389276715273168
